"0,7",5.474448839
"3,10",0.00911781482259
"8,11",1.39166838237
"4,10",-4.37928790291
"3,12",-3.65413548631
"1,7",1.94665607342
"7,9",-8.13493031057
"6,9",-3.26268856872
"6,12",-8.20051130034
"4,9",-2.10000415717
"0,6",-0.387355087442
"5,9",2.39715827217
"2,8",4.36122266145
"6,11",-1.33910185829
"1,8",-4.93256999965
"0,4",1.70383151442
"5,11",-6.54157712231
"2,7",-8.85514966754
"2,6",-7.21399904754
"1,4",-6.89500742967
"4,11",9.07874836934
"2,4",-3.84023334427
"5,10",-0.37304682641
"7,10",2.35044183905
"1,6",2.48997216793
"1,5",2.30328360386
"0,5",-1.53544134276
"0,8",0.738505180225
"7,11",1.47390642118
"4,12",-4.70557479017
"8,9",2.0526644267
"8,12",0.767680189263
"3,11",-2.97836408573
"3,9",-0.222076140274
"2,5",1.94999520536
"6,10",5.56099095976
"5,12",-1.73245069628
"7,12",8.23593744361
"8,10",-8.37172174382
