"0,7",-0.132483950071
"3,10",-0.115726840313
"8,11",0.0791868450946
"4,10",-1.03450698472
"3,12",0.0171275725
"1,7",0.425752076713
"7,9",-1.52001234143
"6,9",-0.876887196465
"6,12",-0.943848365205
"4,9",-0.31375300057
"0,6",0.500212683313
"5,9",0.465980042855
"2,8",0.942708230466
"6,11",-0.712053291889
"1,8",-1.10553359568
"0,4",-0.150219598099
"5,11",-0.703316883205
"2,7",-1.17247543267
"2,6",-0.975831439864
"1,4",-0.999974318778
"4,11",0.741477588258
"2,4",-0.640203586485
"5,10",-0.0639286706502
"7,10",0.102428073673
"1,6",0.849715179681
"1,5",-0.103098488735
"0,5",0.255337293102
"0,8",0.310986057443
"7,11",0.0433746107288
"4,12",-0.259058809497
"8,9",-0.293124034321
"8,12",-0.023894445445
"3,11",-0.321334934517
"3,9",-0.290046626474
"2,5",0.958669858441
"6,10",0.250978172108
"5,12",-0.390558789082
"7,12",-0.134314580711
"8,10",-1.45967746102
